Date,Category,Type,Amount
20-12-2013,Eating Out,Expense,-72.6
20-12-2013,Transportation,Expense,-59.57
20-12-2013,Groceries,Expense,-126.36
20-12-2013,Coffee/Snacks,Expense,-19.43
20-12-2013,Coffee/Snacks,Expense,-7.93
20-12-2013,Entertainment,Expense,-136.98
21-12-2013,Groceries,Expense,-98.53
21-12-2013,Transportation,Expense,-60.33
21-12-2013,Eating Out,Expense,-26.71
21-12-2013,Groceries,Expense,-121.08
22-12-2013,Eating Out,Expense,-31.48
22-12-2013,Eating Out,Expense,-80.98
22-12-2013,Transportation,Expense,-72.22
22-12-2013,Eating Out,Expense,-24.76
22-12-2013,Coffee/Snacks,Expense,-18.22
23-12-2013,Coffee/Snacks,Expense,-23.62
23-12-2013,Coffee/Snacks,Expense,-23.34
23-12-2013,Eating Out,Expense,-42.25
23-12-2013,Groceries,Expense,-133.48
23-12-2013,Transportation,Expense,-20.78
23-12-2013,Eating Out,Expense,-54.64
23-12-2013,Coffee/Snacks,Expense,-23.55
24-12-2013,Coffee/Snacks,Expense,-13.54
24-12-2013,Eating Out,Expense,-85.49
24-12-2013,Coffee/Snacks,Expense,-20.51
24-12-2013,Eating Out,Expense,-98.53
24-12-2013,Coffee/Snacks,Expense,-16.55
24-12-2013,Eating Out,Expense,-95.81
25-12-2013,Transportation,Expense,-16.91
25-12-2013,Coffee/Snacks,Expense,-20.71
25-12-2013,Coffee/Snacks,Expense,-18.12
25-12-2013,Coffee/Snacks,Expense,-15.82
25-12-2013,Transportation,Expense,-39.61
25-12-2013,Coffee/Snacks,Expense,-18.33
26-12-2013,Groceries,Expense,-55.34
26-12-2013,Eating Out,Expense,-85.05
26-12-2013,Coffee/Snacks,Expense,-5.21
26-12-2013,Groceries,Expense,-98.21
27-12-2013,Transportation,Expense,-66.7
27-12-2013,Coffee/Snacks,Expense,-18.53
27-12-2013,Groceries,Expense,-73.99
27-12-2013,Groceries,Expense,-111.32
27-12-2013,Eating Out,Expense,-22.07
27-12-2013,Groceries,Expense,-75.88
27-12-2013,Groceries,Expense,-95.7
28-12-2013,Transportation,Expense,-51.89
28-12-2013,Coffee/Snacks,Expense,-13.85
28-12-2013,Groceries,Expense,-33.03
28-12-2013,Groceries,Expense,-48.1
28-12-2013,Coffee/Snacks,Expense,-7.67
28-12-2013,Transportation,Expense,-63.63
28-12-2013,Transportation,Expense,-70.36
29-12-2013,Eating Out,Expense,-79.64
29-12-2013,Eating Out,Expense,-71.62
29-12-2013,Eating Out,Expense,-38.72
29-12-2013,Eating Out,Expense,-42.75
29-12-2013,Transportation,Expense,-46.4
30-12-2013,Eating Out,Expense,-59.64
30-12-2013,Groceries,Expense,-73.58
30-12-2013,Eating Out,Expense,-97.9
30-12-2013,Groceries,Expense,-134.11
30-12-2013,Groceries,Expense,-137.23
30-12-2013,Eating Out,Expense,-52.27
31-12-2013,Coffee/Snacks,Expense,-19.01
31-12-2013,Transportation,Expense,-57.81
31-12-2013,Transportation,Expense,-61.11
31-12-2013,Eating Out,Expense,-58.4
31-12-2013,Transportation,Expense,-49.94
01-01-2014,Eating Out,Expense,-56.78
01-01-2014,Groceries,Expense,-82
01-01-2014,Coffee/Snacks,Expense,-15.61
01-01-2014,Groceries,Expense,-50.12
01-01-2014,Eating Out,Expense,-90.14
01-01-2014,Eating Out,Expense,-60.44
01-01-2014,Rent/Mortgage,Expense,-1500
01-01-2014,Salary,Income,2500
02-01-2014,Coffee/Snacks,Expense,-22.55
02-01-2014,Groceries,Expense,-144.73
02-01-2014,Groceries,Expense,-59.32
02-01-2014,Eating Out,Expense,-57.67
02-01-2014,Groceries,Expense,-17.11
02-01-2014,Coffee/Snacks,Expense,-10.79
03-01-2014,Transportation,Expense,-12.44
03-01-2014,Coffee/Snacks,Expense,-7.91
03-01-2014,Eating Out,Expense,-22.07
03-01-2014,Eating Out,Expense,-54.23
03-01-2014,Groceries,Expense,-80.37
04-01-2014,Groceries,Expense,-69.29
04-01-2014,Groceries,Expense,-52.32
04-01-2014,Eating Out,Expense,-97.35
04-01-2014,Coffee/Snacks,Expense,-7.1
05-01-2014,Eating Out,Expense,-10.74
05-01-2014,Transportation,Expense,-27.81
05-01-2014,Transportation,Expense,-17.04
05-01-2014,Transportation,Expense,-10.36
05-01-2014,Utilities,Expense,-207.45
06-01-2014,Coffee/Snacks,Expense,-18.56
06-01-2014,Transportation,Expense,-16.58
06-01-2014,Groceries,Expense,-45.46
06-01-2014,Transportation,Expense,-51.81
07-01-2014,Eating Out,Expense,-40.5
07-01-2014,Transportation,Expense,-20.99
07-01-2014,Groceries,Expense,-91.64
07-01-2014,Transportation,Expense,-18.34
07-01-2014,Coffee/Snacks,Expense,-12.58
08-01-2014,Groceries,Expense,-37.76
08-01-2014,Eating Out,Expense,-28.37
08-01-2014,Coffee/Snacks,Expense,-15.69
08-01-2014,Coffee/Snacks,Expense,-8.06
08-01-2014,Groceries,Expense,-40.95
08-01-2014,Transportation,Expense,-60.73
08-01-2014,Groceries,Expense,-112.07
09-01-2014,Eating Out,Expense,-99.46
09-01-2014,Eating Out,Expense,-46.53
09-01-2014,Groceries,Expense,-91.28
09-01-2014,Eating Out,Expense,-21.44
09-01-2014,Coffee/Snacks,Expense,-12.9
10-01-2014,Groceries,Expense,-102.46
10-01-2014,Groceries,Expense,-28.22
10-01-2014,Transportation,Expense,-35.69
10-01-2014,Coffee/Snacks,Expense,-9.32
10-01-2014,Coffee/Snacks,Expense,-9.17
10-01-2014,Transportation,Expense,-22.59
11-01-2014,Coffee/Snacks,Expense,-12.76
11-01-2014,Coffee/Snacks,Expense,-18.19
11-01-2014,Groceries,Expense,-40.52
11-01-2014,Eating Out,Expense,-69.97
11-01-2014,Groceries,Expense,-146.35
12-01-2014,Groceries,Expense,-57.07
12-01-2014,Groceries,Expense,-47.08
12-01-2014,Entertainment,Expense,-98.09
12-01-2014,Transportation,Expense,-70.79
12-01-2014,Transportation,Expense,-44.11
12-01-2014,Coffee/Snacks,Expense,-21.43
13-01-2014,Eating Out,Expense,-39.94
13-01-2014,Transportation,Expense,-21.53
13-01-2014,Eating Out,Expense,-16.94
13-01-2014,Transportation,Expense,-18.42
13-01-2014,Eating Out,Expense,-30.02
13-01-2014,Transportation,Expense,-61.77
14-01-2014,Groceries,Expense,-110.58
14-01-2014,Groceries,Expense,-100.16
14-01-2014,Coffee/Snacks,Expense,-3.22
14-01-2014,Groceries,Expense,-29.25
14-01-2014,Eating Out,Expense,-68.01
14-01-2014,Coffee/Snacks,Expense,-18.96
15-01-2014,Transportation,Expense,-54.96
15-01-2014,Transportation,Expense,-51.75
15-01-2014,Eating Out,Expense,-86.91
15-01-2014,Coffee/Snacks,Expense,-24.51
15-01-2014,Groceries,Expense,-47.89
15-01-2014,Phone/Internet,Expense,-67.28
15-01-2014,Salary,Income,2500
16-01-2014,Groceries,Expense,-27.97
16-01-2014,Transportation,Expense,-20.91
16-01-2014,Transportation,Expense,-67.06
16-01-2014,Transportation,Expense,-63.47
16-01-2014,Groceries,Expense,-80.03
17-01-2014,Groceries,Expense,-31.15
17-01-2014,Groceries,Expense,-35.97
17-01-2014,Transportation,Expense,-33.46
17-01-2014,Transportation,Expense,-60.28
17-01-2014,Groceries,Expense,-59.2
17-01-2014,Eating Out,Expense,-85.33
18-01-2014,Transportation,Expense,-30.12
18-01-2014,Groceries,Expense,-82.91
18-01-2014,Transportation,Expense,-42.7
18-01-2014,Coffee/Snacks,Expense,-16.57
19-01-2014,Transportation,Expense,-65.79
19-01-2014,Coffee/Snacks,Expense,-13.99
19-01-2014,Transportation,Expense,-19.63
19-01-2014,Eating Out,Expense,-11.56
19-01-2014,Eating Out,Expense,-100
19-01-2014,Transportation,Expense,-70.88
19-01-2014,Groceries,Expense,-70.83
20-01-2014,Transportation,Expense,-44.44
20-01-2014,Eating Out,Expense,-62.83
20-01-2014,Groceries,Expense,-93.95
20-01-2014,Eating Out,Expense,-25.54
20-01-2014,Eating Out,Expense,-45.04
20-01-2014,Transportation,Expense,-65.69
21-01-2014,Eating Out,Expense,-90.18
21-01-2014,Groceries,Expense,-54.11
21-01-2014,Coffee/Snacks,Expense,-10.28
21-01-2014,Eating Out,Expense,-28.27
21-01-2014,Groceries,Expense,-24.96
22-01-2014,Eating Out,Expense,-87.18
22-01-2014,Groceries,Expense,-87.37
22-01-2014,Groceries,Expense,-108.42
22-01-2014,Eating Out,Expense,-53.19
22-01-2014,Eating Out,Expense,-87.58
22-01-2014,Transportation,Expense,-18.23
22-01-2014,Transportation,Expense,-47.52
23-01-2014,Transportation,Expense,-18
23-01-2014,Transportation,Expense,-16.43
23-01-2014,Groceries,Expense,-113.1
23-01-2014,Transportation,Expense,-68.05
23-01-2014,Transportation,Expense,-56.93
23-01-2014,Coffee/Snacks,Expense,-20.02
23-01-2014,Groceries,Expense,-80.03
24-01-2014,Transportation,Expense,-51.91
24-01-2014,Coffee/Snacks,Expense,-7.23
24-01-2014,Coffee/Snacks,Expense,-18.27
24-01-2014,Groceries,Expense,-112.65
24-01-2014,Eating Out,Expense,-60.29
25-01-2014,Groceries,Expense,-140.98
25-01-2014,Transportation,Expense,-68.69
25-01-2014,Eating Out,Expense,-11.87
25-01-2014,Groceries,Expense,-34.33
25-01-2014,Groceries,Expense,-63.36
26-01-2014,Eating Out,Expense,-39.15
26-01-2014,Coffee/Snacks,Expense,-7.22
26-01-2014,Coffee/Snacks,Expense,-4.35
26-01-2014,Coffee/Snacks,Expense,-5.07
26-01-2014,Coffee/Snacks,Expense,-17.65
26-01-2014,Eating Out,Expense,-15.85
27-01-2014,Groceries,Expense,-76.72
27-01-2014,Groceries,Expense,-96.47
27-01-2014,Groceries,Expense,-44.34
27-01-2014,Transportation,Expense,-74.91
27-01-2014,Eating Out,Expense,-92.18
27-01-2014,Eating Out,Expense,-44.4
28-01-2014,Transportation,Expense,-40.82
28-01-2014,Transportation,Expense,-10.86
28-01-2014,Coffee/Snacks,Expense,-10.14
28-01-2014,Transportation,Expense,-7.77
29-01-2014,Entertainment,Expense,-254.87
29-01-2014,Groceries,Expense,-113.5
29-01-2014,Eating Out,Expense,-97.35
29-01-2014,Groceries,Expense,-50.23
29-01-2014,Coffee/Snacks,Expense,-21.8
29-01-2014,Transportation,Expense,-5.67
30-01-2014,Eating Out,Expense,-59.09
30-01-2014,Coffee/Snacks,Expense,-9.71
30-01-2014,Coffee/Snacks,Expense,-12.96
30-01-2014,Coffee/Snacks,Expense,-7.07
31-01-2014,Coffee/Snacks,Expense,-18.41
31-01-2014,Eating Out,Expense,-47.74
31-01-2014,Groceries,Expense,-47.25
31-01-2014,Transportation,Expense,-66.34
31-01-2014,Eating Out,Expense,-64.62
01-02-2014,Groceries,Expense,-50.02
01-02-2014,Eating Out,Expense,-90.04
01-02-2014,Coffee/Snacks,Expense,-24.33
01-02-2014,Groceries,Expense,-19.72
01-02-2014,Groceries,Expense,-91.69
01-02-2014,Rent/Mortgage,Expense,-1500
01-02-2014,Salary,Income,2500
02-02-2014,Groceries,Expense,-82.46
02-02-2014,Eating Out,Expense,-32.9
02-02-2014,Eating Out,Expense,-60.47
02-02-2014,Eating Out,Expense,-27.65
02-02-2014,Coffee/Snacks,Expense,-17.01
02-02-2014,Eating Out,Expense,-69.36
03-02-2014,Eating Out,Expense,-59.7
03-02-2014,Groceries,Expense,-120.04
03-02-2014,Transportation,Expense,-17.03
03-02-2014,Coffee/Snacks,Expense,-24.79
03-02-2014,Coffee/Snacks,Expense,-12.08
03-02-2014,Entertainment,Expense,-88.83
04-02-2014,Coffee/Snacks,Expense,-13.26
04-02-2014,Eating Out,Expense,-50.69
04-02-2014,Groceries,Expense,-28.04
04-02-2014,Eating Out,Expense,-77.07
05-02-2014,Groceries,Expense,-131.52
05-02-2014,Transportation,Expense,-36.96
05-02-2014,Transportation,Expense,-5
05-02-2014,Eating Out,Expense,-29.45
05-02-2014,Transportation,Expense,-51.82
05-02-2014,Transportation,Expense,-47.88
05-02-2014,Utilities,Expense,-160.84
06-02-2014,Transportation,Expense,-67.21
06-02-2014,Groceries,Expense,-148.3
06-02-2014,Transportation,Expense,-28.88
06-02-2014,Groceries,Expense,-62.26
07-02-2014,Eating Out,Expense,-24.26
07-02-2014,Eating Out,Expense,-42.42
07-02-2014,Eating Out,Expense,-24.76
07-02-2014,Groceries,Expense,-61.04
07-02-2014,Eating Out,Expense,-91.53
07-02-2014,Groceries,Expense,-139.98
08-02-2014,Transportation,Expense,-67.84
08-02-2014,Transportation,Expense,-17.36
08-02-2014,Eating Out,Expense,-23.23
08-02-2014,Groceries,Expense,-20.8
08-02-2014,Groceries,Expense,-91.75
09-02-2014,Eating Out,Expense,-47.91
09-02-2014,Eating Out,Expense,-30.75
09-02-2014,Transportation,Expense,-59.68
09-02-2014,Coffee/Snacks,Expense,-19.21
09-02-2014,Groceries,Expense,-124.31
09-02-2014,Groceries,Expense,-51.8
10-02-2014,Groceries,Expense,-31.5
10-02-2014,Coffee/Snacks,Expense,-3.16
10-02-2014,Groceries,Expense,-142.82
10-02-2014,Transportation,Expense,-15.59
11-02-2014,Groceries,Expense,-49.42
11-02-2014,Eating Out,Expense,-81.73
11-02-2014,Coffee/Snacks,Expense,-11.7
11-02-2014,Eating Out,Expense,-98.63
11-02-2014,Eating Out,Expense,-50.07
11-02-2014,Eating Out,Expense,-95.47
11-02-2014,Eating Out,Expense,-22.21
12-02-2014,Groceries,Expense,-118.93
12-02-2014,Coffee/Snacks,Expense,-22.49
12-02-2014,Groceries,Expense,-36.78
12-02-2014,Groceries,Expense,-84.82
12-02-2014,Groceries,Expense,-131.18
12-02-2014,Coffee/Snacks,Expense,-6.72
13-02-2014,Groceries,Expense,-37.32
13-02-2014,Eating Out,Expense,-17.9
13-02-2014,Coffee/Snacks,Expense,-9.72
13-02-2014,Coffee/Snacks,Expense,-3.2
13-02-2014,Eating Out,Expense,-17.76
13-02-2014,Eating Out,Expense,-87.27
14-02-2014,Eating Out,Expense,-52.64
14-02-2014,Groceries,Expense,-56.98
14-02-2014,Transportation,Expense,-60.92
14-02-2014,Eating Out,Expense,-77.08
14-02-2014,Eating Out,Expense,-80.49
15-02-2014,Phone/Internet,Expense,-76.74
15-02-2014,Eating Out,Expense,-52.31
15-02-2014,Eating Out,Expense,-83.91
15-02-2014,Salary,Income,2500
15-02-2014,Coffee/Snacks,Expense,-10.47
15-02-2014,Coffee/Snacks,Expense,-13.46
15-02-2014,Eating Out,Expense,-93.85
16-02-2014,Transportation,Expense,-20
16-02-2014,Transportation,Expense,-52.92
16-02-2014,Coffee/Snacks,Expense,-21.08
16-02-2014,Eating Out,Expense,-68.57
16-02-2014,Shopping,Expense,-234.96
17-02-2014,Eating Out,Expense,-76.53
17-02-2014,Coffee/Snacks,Expense,-9.89
17-02-2014,Eating Out,Expense,-56.55
17-02-2014,Transportation,Expense,-47.88
17-02-2014,Coffee/Snacks,Expense,-11.38
17-02-2014,Groceries,Expense,-79.54
17-02-2014,Groceries,Expense,-101.19
18-02-2014,Groceries,Expense,-27.36
18-02-2014,Eating Out,Expense,-33.45
18-02-2014,Entertainment,Expense,-182.86
18-02-2014,Groceries,Expense,-138.88
18-02-2014,Coffee/Snacks,Expense,-22.31
19-02-2014,Transportation,Expense,-22.97
19-02-2014,Coffee/Snacks,Expense,-21.07
19-02-2014,Eating Out,Expense,-58.17
19-02-2014,Coffee/Snacks,Expense,-22.84
19-02-2014,Transportation,Expense,-27.39
20-02-2014,Groceries,Expense,-63.7
20-02-2014,Eating Out,Expense,-16.99
20-02-2014,Eating Out,Expense,-92.44
20-02-2014,Coffee/Snacks,Expense,-24.67
20-02-2014,Eating Out,Expense,-69.7
20-02-2014,Eating Out,Expense,-35.74
20-02-2014,Groceries,Expense,-116.38
21-02-2014,Transportation,Expense,-20.18
21-02-2014,Coffee/Snacks,Expense,-17.25
21-02-2014,Coffee/Snacks,Expense,-8.3
21-02-2014,Coffee/Snacks,Expense,-20.57
21-02-2014,Transportation,Expense,-20.24
21-02-2014,Groceries,Expense,-108.9
22-02-2014,Groceries,Expense,-129.74
22-02-2014,Groceries,Expense,-41.42
22-02-2014,Groceries,Expense,-29.68
22-02-2014,Groceries,Expense,-58.3
22-02-2014,Coffee/Snacks,Expense,-8.05
23-02-2014,Groceries,Expense,-38
23-02-2014,Coffee/Snacks,Expense,-6.03
23-02-2014,Transportation,Expense,-23.38
23-02-2014,Transportation,Expense,-21.49
23-02-2014,Groceries,Expense,-139.79
24-02-2014,Coffee/Snacks,Expense,-5.35
24-02-2014,Eating Out,Expense,-71.98
24-02-2014,Groceries,Expense,-29.85
24-02-2014,Transportation,Expense,-64.15
24-02-2014,Coffee/Snacks,Expense,-13.52
25-02-2014,Groceries,Expense,-64.72
25-02-2014,Transportation,Expense,-7.16
25-02-2014,Groceries,Expense,-26.89
25-02-2014,Transportation,Expense,-48.27
25-02-2014,Coffee/Snacks,Expense,-16.42
26-02-2014,Transportation,Expense,-15.66
26-02-2014,Groceries,Expense,-105.22
26-02-2014,Groceries,Expense,-88.85
26-02-2014,Groceries,Expense,-64.36
26-02-2014,Groceries,Expense,-106.78
26-02-2014,Eating Out,Expense,-15.7
27-02-2014,Eating Out,Expense,-93.11
27-02-2014,Transportation,Expense,-25.88
27-02-2014,Groceries,Expense,-97.33
27-02-2014,Coffee/Snacks,Expense,-4.05
27-02-2014,Coffee/Snacks,Expense,-17.48
28-02-2014,Transportation,Expense,-71.39
28-02-2014,Coffee/Snacks,Expense,-7.5
28-02-2014,Groceries,Expense,-63.18
28-02-2014,Groceries,Expense,-114.16
01-03-2014,Transportation,Expense,-36.95
01-03-2014,Coffee/Snacks,Expense,-22.12
01-03-2014,Coffee/Snacks,Expense,-17.28
01-03-2014,Eating Out,Expense,-76.78
01-03-2014,Coffee/Snacks,Expense,-23.4
01-03-2014,Rent/Mortgage,Expense,-1500
01-03-2014,Entertainment,Expense,-85.5
01-03-2014,Salary,Income,2500
02-03-2014,Coffee/Snacks,Expense,-15.22
02-03-2014,Coffee/Snacks,Expense,-5.74
02-03-2014,Transportation,Expense,-47.43
02-03-2014,Coffee/Snacks,Expense,-7
03-03-2014,Eating Out,Expense,-13.86
03-03-2014,Coffee/Snacks,Expense,-14.29
03-03-2014,Groceries,Expense,-27.39
03-03-2014,Groceries,Expense,-70.6
03-03-2014,Shopping,Expense,-489.41
04-03-2014,Eating Out,Expense,-29.98
04-03-2014,Eating Out,Expense,-65.8
04-03-2014,Transportation,Expense,-46.29
04-03-2014,Coffee/Snacks,Expense,-21.87
05-03-2014,Eating Out,Expense,-14.33
05-03-2014,Utilities,Expense,-98.62
05-03-2014,Groceries,Expense,-124.08
05-03-2014,Eating Out,Expense,-71.7
05-03-2014,Transportation,Expense,-52.99
05-03-2014,Transportation,Expense,-14.8
05-03-2014,Transportation,Expense,-60.49
05-03-2014,Transportation,Expense,-16.76
06-03-2014,Transportation,Expense,-5.77
06-03-2014,Groceries,Expense,-136.47
06-03-2014,Groceries,Expense,-44.03
06-03-2014,Eating Out,Expense,-82
06-03-2014,Eating Out,Expense,-89.15
06-03-2014,Groceries,Expense,-94.93
06-03-2014,Coffee/Snacks,Expense,-20.81
07-03-2014,Transportation,Expense,-6.09
07-03-2014,Coffee/Snacks,Expense,-13.71
07-03-2014,Transportation,Expense,-5.24
07-03-2014,Eating Out,Expense,-99.22
07-03-2014,Coffee/Snacks,Expense,-13.52
08-03-2014,Coffee/Snacks,Expense,-21.55
08-03-2014,Groceries,Expense,-16.37
08-03-2014,Coffee/Snacks,Expense,-12.95
08-03-2014,Groceries,Expense,-120.9
08-03-2014,Coffee/Snacks,Expense,-23.38
08-03-2014,Eating Out,Expense,-22.96
09-03-2014,Eating Out,Expense,-37.63
09-03-2014,Groceries,Expense,-49.8
09-03-2014,Groceries,Expense,-61.67
09-03-2014,Eating Out,Expense,-40.91
09-03-2014,Groceries,Expense,-16.51
09-03-2014,Eating Out,Expense,-63.05
09-03-2014,Coffee/Snacks,Expense,-18.18
10-03-2014,Coffee/Snacks,Expense,-8.49
10-03-2014,Eating Out,Expense,-14.61
10-03-2014,Transportation,Expense,-71.33
10-03-2014,Eating Out,Expense,-98.22
11-03-2014,Coffee/Snacks,Expense,-24.45
11-03-2014,Eating Out,Expense,-91.45
11-03-2014,Eating Out,Expense,-61.84
11-03-2014,Transportation,Expense,-51.98
12-03-2014,Coffee/Snacks,Expense,-24.64
12-03-2014,Coffee/Snacks,Expense,-12.82
12-03-2014,Eating Out,Expense,-77.99
12-03-2014,Eating Out,Expense,-76.29
12-03-2014,Transportation,Expense,-16.61
12-03-2014,Coffee/Snacks,Expense,-5.5
12-03-2014,Groceries,Expense,-47.84
13-03-2014,Groceries,Expense,-38.44
13-03-2014,Coffee/Snacks,Expense,-24.13
13-03-2014,Eating Out,Expense,-50.09
13-03-2014,Shopping,Expense,-358.67
13-03-2014,Eating Out,Expense,-57.12
13-03-2014,Eating Out,Expense,-12.56
13-03-2014,Transportation,Expense,-66.85
13-03-2014,Transportation,Expense,-18.56
14-03-2014,Coffee/Snacks,Expense,-16.53
14-03-2014,Coffee/Snacks,Expense,-4.12
14-03-2014,Groceries,Expense,-79.89
14-03-2014,Coffee/Snacks,Expense,-23.9
14-03-2014,Coffee/Snacks,Expense,-5.55
14-03-2014,Transportation,Expense,-38.64
14-03-2014,Coffee/Snacks,Expense,-13.71
14-03-2014,Shopping,Expense,-160.19
15-03-2014,Salary,Income,2500
15-03-2014,Phone/Internet,Expense,-84.05
15-03-2014,Groceries,Expense,-140.06
15-03-2014,Groceries,Expense,-75.38
15-03-2014,Groceries,Expense,-21.41
15-03-2014,Coffee/Snacks,Expense,-10.54
15-03-2014,Transportation,Expense,-31.22
15-03-2014,Groceries,Expense,-24.32
15-03-2014,Coffee/Snacks,Expense,-19.35
16-03-2014,Transportation,Expense,-46.14
16-03-2014,Coffee/Snacks,Expense,-13.79
16-03-2014,Groceries,Expense,-129.42
16-03-2014,Coffee/Snacks,Expense,-14.96
16-03-2014,Coffee/Snacks,Expense,-7.58
16-03-2014,Entertainment,Expense,-204.26
17-03-2014,Groceries,Expense,-82.27
17-03-2014,Groceries,Expense,-116.1
17-03-2014,Groceries,Expense,-123.32
17-03-2014,Transportation,Expense,-7.76
17-03-2014,Groceries,Expense,-45.09
17-03-2014,Groceries,Expense,-96.06
17-03-2014,Groceries,Expense,-112.27
18-03-2014,Coffee/Snacks,Expense,-14.81
18-03-2014,Transportation,Expense,-32.96
18-03-2014,Coffee/Snacks,Expense,-19.66
18-03-2014,Coffee/Snacks,Expense,-24.3
18-03-2014,Eating Out,Expense,-18.79
18-03-2014,Eating Out,Expense,-77.7
18-03-2014,Transportation,Expense,-13
19-03-2014,Groceries,Expense,-134.34
19-03-2014,Transportation,Expense,-14.69
19-03-2014,Groceries,Expense,-40.35
19-03-2014,Groceries,Expense,-33.36
19-03-2014,Transportation,Expense,-73.44
20-03-2014,Groceries,Expense,-82.76
20-03-2014,Coffee/Snacks,Expense,-24.68
20-03-2014,Eating Out,Expense,-20.21
20-03-2014,Coffee/Snacks,Expense,-4.72
20-03-2014,Coffee/Snacks,Expense,-24.7
20-03-2014,Groceries,Expense,-112.01
20-03-2014,Transportation,Expense,-58.9
21-03-2014,Transportation,Expense,-72.95
